reviewText,label
Great map - we use it to select scenic and varying routes instead of relying on the one-size-fits-all routes that our gps chooses.  Especially handy when the gps signal goes kaput.,2
These are great for planning road trips especially trips that will take you off the major routes or out where cell reception and data plans don't work well. They have a lot of detail. I was recently out in the country on a little one lane dirt trail that amazingly enough was labeled as a road and was in this book. It was nice to be able to plan out a way to cut diagonally across the county to get where I needed to go instead of back tracking to a major route.,2
"These Gazetters are amazing! I own them for NY, VT, NH and ME. Fabulous! They provide info and details that go beyond what's available online and via smartphone apps.  I use these to find waterfalls and to learn about state parks and destinations. The extra info they provide about natural features/highlights are valuable too.  The only downside - they're big if you want to carry them around or keep them handy in your car.",2
"While perhaps not 100% accurate in extremely rural locations, nevertheless quite helpful and easy to read. I am buying a second copy to leave in the car when we go exploring.",2
"Arizona is a spectacular state.  There is so much to explore, from the Grand Canyon to old mining town of Bisbee.  North to south, east to west, this atlas will get you where you want to go.  Even in you have a GPS, it helps to have a broader visual back-up.  Get yourself an atlas and hit the road.  Happy Trails!",2
This is a must have for finding the tucked away backroads of Arizona....,2
"Excellent, as always. My 5th DeLorme atlas. If you want to boondock with a tent or small RV, these atlases are indispensable.  Joe",2
"Though being a used book, it looks to be brand new. Much better than advertised.",2
"I have a Delorme atlas for 11 US states. They're amazing; detailed, accurate, easy to read and aesthetically pleasing. The BLM land is easy to locate for free camping. Couldn't travel well without them!",2
"Absolutely essential for the ""back roads"" traveler.  One of the first things I do when planing a road trip to an unfamiliar area is purchase the map of the state.  I like & use GPS but there are times when it doesn't work AND it has been known to ""lie"".  In addition, GPS does not allow one to see the ""big picture"" like a map does.",2
I love to travel some of the really back roads and this series is very helpful.  I just wish they'd put date on the front so I could more easily tell new versions form older ones.,2
I have purchased other Gazeteer's for other states.  This one does not give the kind of information as does those from other states.  The off road routes are not in this gazette nor are the road numbers.  I was disappointed.,2
"I recently went on a long road trip to celebrate my retirement.  I would be driving thru at least 6 states and wanted to have a hard map on hand for planning purposes.  While I will have a Garmin GPS unit running, I do like having a manual backup - just in case.  I also like having a map so I can spend an hour the night before reviewing the route and perhaps looking for side roads to adventure.  The beauty of this retirement road trip is that if I see a road leading off into some unknown distant hills, I am free to go.  Trying to get a feel for the terrain ahead or where interesting waypoints along the way on a tiny GPS is impossible.  Having an actual map makes it so easy to look for alternate roads, forest service roads in the mountains, and possible stops.  Now that I'm home, my Atlas & Gazeteers are full of circles, scribbles, notes, and arrows.  They got a lot of use.  Even sitting at a rest stop, quite often other travelers would come up and ask me for directions to some place they're looking for.  The only downside to these maps?  Small print and I have old eyes.  I brought along a magnifying glass to read it better.  My bad luck to forget it at a rest stop and not realize it until I was 700+ miles away.  I stopped at a Walmart and bought another.",2
"The first Delorme atlas and gazetteer I ever purchased was years ago when my wife and I were planning a trip to the Keweenaw Peninsula (which juts out into Lake Superior from the U.P. of Michigan). Ever since I've made a practice of procuring a Delorme gazetteer before exploring a state. I find them most valuable for that purpose. And so, a few years back, when I knew we were going to be in the greater Phoenix area and were then heading to the Grand Canyon, I figured I would make sure I had an Arizona atlas so I could see more than just what I could observe from the major highways. With this Arizona gazetteer I discovered backroads that aren't found on a regular roadmap, hiking trails and trailheads, and other points of interest. Plus, because these are topographical maps, I knew in advance what sort of terrain we would be getting into before we headed into it. This was especially useful for when we were hiking.",2
"I purchased my first Delorme atlas and gazetteer several years ago when I was planning to spend time exploring parts of the Upper Peninsula of Michigan. I was so well pleased with the detail and how with its aid I was able to navigate the area that I decided to get one of these atlases whenever I was going to spend time in a state. So, when I headed to Arizona to combine a visit with my daughter in the Phoenix area with a trip to the area around the Grand Canyon I made sure I had a gazetteer with me. Like the others I have, this one proved invaluable. I was able to discover backroads that aren't shown on the typical roadmap. Plus, I was able to locate hiking trails and trailheads, thus allowing me to fulfill another passion while on my visit. I'm especially grateful that this is a topographical map, since it gives me a better idea of what sort of terrain I'll be encountering, whether I'm driving or on foot. I consider this to be an essential tool for serious exploration of an area.",2
"This is a very useful general purpose atlas for the entire state of Arizona.  I'm sure there are a few omissions, but, overall, it's about as complete as you can reasonably hope.",2
"I like the Arizona Atlas and Gazetteer because, like the other DeLorme travel guides, it is concise and easy to read, as well as easy to carry along with you on road trips. The maps are well detailed, providing the traveler with valuable information.",2
"This issue does not have San Tan Valley shown in it. My US road atlas shows it. FIx it, Delorme. A better job of keeping up with changes should have been done.",2
Have used the Delorme Gazetteers for years.  Needed this for Arizona as I plan to travel there.,2
"what can you say, its a map book. although I think the older version had more detail.",2
Good map books.  These are great for traveling and trip planning.  They show places of interests that you might not know about otherwise.  I have these atlases for several different states.,2
I have several of these they all have proven very accurate with many extras such as points of interest. Thanks,2
"I hunt and fish in Arizona, and I need a map that shows exactly where I'm at. It clearly show National Forest, BLM and State land. It even gives the GPS coordinates so if you're using a GPS, you can see exactly where you are at on the map. I've also got the Northern and Southern California as well as the Kansas Delorme maps for the same reason.",2
"if you travel the less beaten path, you will love this atlas, however I like the older version better, not sure why just yet , but something is different",2
I also have the have the New Mexico and Oklahoma versions. I think that the DeLorme atlases are more useful than the other atlases available.,2
"I use this with my adventure book all the time. Not as good as a topo, but close, and that is saying something.",2
"I go back and forth between Benchmark and DeLorme atlases.  The DeLorme versions feature larger scale, greater detail, more depiction of dirt roads and trails.  Benchmark has a more eye-friendly color scheme and layout, detailed maps for selected cities and land ownership maps (BLM, USFS, State, etc).  Somewhat frustrating as I end up with both for states I travel a lot in.  Benchmark, while not showing as many ""roads"" as DeLorme, it does a better job of indicating which of those side dirt roads are ""primary"".  Sometimes the DeLorme is TOO much detail.",2
"My wife and I have used these for years. I just wish they had them for other countries too. We've used the Michelin books and others, but they aren't as good because the scale is better. They are large books, but flat (18X12 inches). They wind up in my duffel bag as they can bend. I bought this one for a friend of mine coming to visit so he and his family could plan their vacation. It lists historic sites, natural scenes, camping places, etc. The maps show lighthouses which is really good as I photograph them and more importantly how to get there. They can be used with GPS though I am of the old school and have never found a real need for a GPS device. These map books and the human brain are adequate so far.",2
"Waste of money in my opinion.  Fails to show important mountains, ridges and other terrain.",2
I have already made great use of this Gazeteer!  I had an older version for over 15 years and it was too tattered to read anymore.  This new version has more information than the old one and I find it very useful.,2
"The DeLorme Arizona Atlas and Gazetteer is an excellent resource for trip planning.  Arizona is a deceptively big state with lots of wide open spaces and some specially rugged terrain, including the Grand Canyon.  This atlas should allow the average traveler to navigate pretty much anywhere on the road network, and to gain some appreciation for the terrain along the way.  The scale of the map is 1:260,000, which is reasonably useful for the size of the state.  Major roads are identified, and many minor roads are at least visible on the map.  The multicolored presentation enhances the terrain relief.  The map sheets are marked with latitude and longitude for GPS grids.  In addition to a locational gazatteer, this Delorme Atlas provides general information on recreational opportunities.  The listings include federal and state parks, game management areas for hunting, and locations suitable for fishing.  There is a handy listing of campgrounds and one map devoted to the Grand Canyon, a major visitor attraction.  The map scale is not suitable for off-road navigation.  Those travelers planning to do off-road route finding are advised to consult more detailed products.  The DeLorme Arizona Atlas and Gazetteer is very highly recommended for planning and navigating, whether for business or pleasure, around Arizona.",2
"Ok - I am new to the world of fly fishing - but, I have spent about $5,000 on equipment and trips already since June - this is a must in your vest or fanny pack on the water - helped me enjoy my time on the water and reduce frustration with remembering the knots - buy a nail knot tool before you do anything else...",2
This was part of a birthday gift/basket for my husband and he was thrilled to see this little pocket gem in the mix.,2
Purchased this as a part of a birthday gift for my husband who is newly into Fly fishing.  He was thrilled!,2
It has really helped me out in learning the art of flyfishing knots,2
What good product. Got one for my Granddaughter and one for myself,2
"fits in your vest pocket. waterproof too. well written, and grt illustrations,",2
"my husband knows just about everything about tying knots, but this makes a great stocking stuffer.  and perhaps there'll be something in it that he doesn't know!",2
"Excellently sized guide that fits vest pockets easily, and contains all the necessary knots in easily understood illustrations.  Pages are all coated to be water resistant if not water proof.  Definitely a handy purchase for those who are new to fly fishing or get a little rusty during the off season.",2
"Pocket Guides Guide to Fly Fishing Knots is a very well made little book .It's a great little book to put in your fisherman's vest, so when you need to tie a knot that you may have forgotten how, you just pull it out of your vest pocket and look up the knot of your choice. I love it for two reasons. One:The book is made of plastic so water won't affect it. Two:It's small enough to put in your vest while fishing, so if you need to refer it,it's right there with you. Great idea with great instructions.",2
It is set up for beginners and will be very helpful to them. It's not a bad reference for the more experienced fisherman either. I really liked the tab feature for quick reference.,2
This is a good overall book I would recommend for those individuals looking to understand disaster prepping and doing so on a restricted budget.,2
This book would be a good place to start planning for whatever level of prepping is appropriate for you. The admonition is to just start.,2
"MOst tips you can get from various and sundry internet sources, but it is a nice volume over all for the beginner prepper!",2
"This book is absolutely perfect for new preppers.  As a matter of fact, I think there's a lot of good information in it for experienced preppers too.  I have to admit that you can't beat the price either.  At only $2.99 I think it's a great value and I'm glad that I read it!",2
I have been building a library of resource books and this one fit well.  Somethings are easily handled at home and I like to have options.,2
"decent little book, i did enjoy but it didn't tell much more than i already knew, still it was entertaining!",2
Very Basic information on how and why to start preparing your family for an emergency.  The book is easy to read and for the beginner is a must have.,2
"An interesting read for me with some new advice for preppers.  I liked the advice about purchasing one extra while shopping so that one's budget doesn't get overpowered.  I had also never thought about a two way radio for communication.  And, last but not least, items are listed that would have a high value when used for bartering.  The author has also provided a list of websites that are helpful for an added bonus.  Most highly recommended.",2
this book tells alot about the coming mess in America and how to try to live through it. Enjoyed reading this book but needed more information.,2
"This is a great introductory guide to prepping. Very well written, well organized with good information and things to consider. It's basic though so it's one I would most recommend for people just starting out or considering what you might need to prepare for disasters. It doesn't go into great detail but covers all the bases for prepping - food storage, sanitation, defense, bugging in and bugging out, etc.  A really well done resource guide.",2
"Most of the information can be found on the internet for free. But if you are like me, it is easier paying someone for doing it for you. Most of the information is good advice. I found the reading to be a little boring at times. Had to force myself to continue reading through it. thank you",2
"This is an extremely basic beginner's guide to prepping. A very quick overview of the different aspects of prepping that need to be considered however with very little in depth coverage of any one subject. I would consider this to be more of an in depth checklist as opposed to an actual book. It took me about an hour to read the entire thing. Don't get me wrong, the subjects the author covers are important, especially for the newbie prepper, and it's a good motivational tool to get started. But this book really could be written by anyone who spent a few hours on the internet doing some research about prepping. I wouldn't spend more than about $5 for this book. The Kindle edition is worth the $2.99 but if you're looking to have a hard copy the $9.99 being asked is a bit steep I think.",2
"I am no expert and everyone needs a starting place.  If your looking for how many Lbs of beans to store per person, look elsewhere.",2
"Just the right size!  Will use just a small portion of attached stickers. (no kids here) Con: Maybe make ""stickers"" for the ""Retired ppl"" that buy this calendar?  ;o)  I'll be going to staples or the $ store for stickers. We live on the beach now, and needed a calendar reminder for when land-locked guests are coming for a mini beachy vaca. here. We can sleep 5 plus air-beds....so we need to know when to say no.  LOL",2
"Love this family calendar. We get one every year. Nice large spaces, stickers to enhance the calendar and lines to write on. With 5 kids and two adults this calendar has been the best one out there on the market for years. Even now with many kids off to college, we use this calendar for our busy family. We use the bottom line to write in the daily meal plan too! :)",2
I have been buying More Time Moms calendars for the past few years---this calendar is nice and large so I can fit all the activities of the day in each square :),2
I buy one of these every year.  Love the large boxes.  Love the stickers.,2
"I have been using this calendar for years, ever since I discovered it on the shelf at Borders (I now order it from Amazon).  My family runs by the ""If it isn't on the Calendar It doesn't exist"" rule.  Lots of room to write in each box for appointments, reminders, celebrations, etc.  About every other month is a color pic, but that is not a problem as my daughter loves to color in the months not color printed and it makes the calendar even better.  I think, I would actually be sad if they had full color and I couldn't have her ""fix"" it for me as she has been doing this for years!",2
"This toy/sled is the biggest piece of garbage! It has been hyped on U-tube and it's really not worth a crap for anything! To start with I'm a father of 2 active and sports oriented kids, a son who's 10 and a daughter who's 9. To get an idea of our outside activities we ski, snowboard and go sledding every year and both children play hockey, baseball and basketball and we live in a middle class suburb of Chicago. This year we went to upper MI were my kids and their friends stay outside for hours going down hills on saucer sleds (which from our testing of all the other sleds are the absolute best). All of the 6 kids with us, ages 7-10, tried these for about 2 minutes and said they suck! The spooner's would go about 4 feet and then just stop and the kids said they tilted to the side and they couldn't stay on. As for using these during the summer if you've got a bike, basketball court, baseball field or a park field around you why waste any time tooling around on this thing? In the summer my son and daughter ride a ripstick waveboard and skateboards and these are infinitely more fun than this spooner piece of crap. As a final note what a piece of garbage this thing is: Since Christmas when my kids and their friends got these they have been sitting in a pile outside my garage and have not been touched once, the kids have absolutely no interest in these.",2
"I bought this for my 4 yr old daughter to help her develop a better sense of balance. She loves to stand on it while playing wii games. I feel less guilty when she's getting screen time, b/c her balance is improving and she's getting a core workout as well. I'm not much of a skater, so I didn't get much out of this item on dry land. However, this thing is awesome on the snow. The poor-man's snowboard. I suggest getting the larger version as it will come in handy on the slopes.",2
kids and friends (boys and girls) from 4 years to 13 years love these!!!! I don't mind them doing tricks in the house and it keeps their bodies moving. I didn't realize you can do so many tricks... they are a bit pricy so I was hesitant. but worth every dollar! great idea and very pleased,2
Got these for our five grandchildren ages 6 to 10. The boards are a good size for the kids. They provide a nice activity for the kids inside during the winter months. Boards are very sturdy. The kids are learning new tricks all the time. Haven't tried them as sleds yet.,2
"We purchased this for our 5 year old son - he loves it and plays on this all the time on cold/rainy days. HE has no use for it outdoors or when the weather is better - he prefers the skateboard. Older kids seemed amused with the board, but for shorter periods of time - 5 minutes here and there. The board is clearly not for everyone, but I have found playing a youtube video with some trick ideas helps spur more activity. It's also a good way to practice balance for young ones.",2
"Our Grandsons, seven and nine seemed very pleased with these boards. I liked that they can use them indoors and out, and they will be able to improve balance and coordination.with these.",2
"At any given time we can have from one to five grandkids at our apartment. It's a smaller apartment and outside play space is at a premium. We have this Board and it has turned out to be a fun tool for burning off some excess energy and having a few laughs.  The thing is light and easy to store, but it's practically indestructible.  Little guys can, at the very least, sit on it while you spin them around. The older kids can actually do the flip-it-up and land on it tricks. The friction tape on the top holds feet securely and the smooth bottom is fine on our commercial carpet. Adults can always do the twist on it, which I guess counts as a core workout and certainly cracks up the grandkids.  A nice find and a handy active toy.",2
"Made well, solid constructions, works as advertised.  However, although it does ""fit most doorways 24"" to 32"" wide"" (as advertised),  if you have an old house with narrow doors (mine are 29"" wide), the half circular hand grips' end pieces project  past the main horizontal bar, which causes them to rest on the door frame and create dents. This is easily prevented by putting something in between.  Doors over 30"" won't have this problem.",2
"This would have been a great product, but the sides of the pull up bar that press against your door frame are not padded, so when you use it, they dig and rub against your door frames and quickly grind off the paint. Unless you don't have paint on your frames, or pad the ends somehow, I would pass on this and get a different one.",2
"I'm not really any good at pull ups or chin ups, but this is a decent item for a beginner, if paired with a stool or chair. Most of the grips are comfortable, and the only ""sturdiness"" concerns I have are that my doorjamb is strong enough to hold me up. Only complaint is that the grip cushions on the upturned grip slide down when held, but it's not a deal breaker to me. Works great with P90X!",2
"lousy materials, tubes came bent. so poorly designed that it literally made a hole through one of the walls next to the door. dangerous to use. should i continue? i bought it on sale and would probably pay more by returning it. another piece of cr to the garage. ps i literally chewed one of the screws away just by tightenign it now it will never be unassambled..",2
"This product is horrible.  I am 5'8 and weigh 160 lbs, and it wobbles when I try to do a pull up.  It doesn't grip the door properly, and just feels unstable and unsafe.  i do not recommend this product.  I went to walmart and got a pull up bar that was cheaper, and so much more stable.",2
"I was unimpressed by this product.  It arrived in a box that was already splitting open, so I worried that I did not receive all of the pieces.  Luckily I did, but I could not put the thing together.  The screws seemed too big for the nuts they were supposed to go into and too long overall for the bar itself.  Had I been able to put this product together I would have had extra long screws poking out of each hole.  The one good thing about this product was even though I went past my 30 day return window - the company still OK'd my return.  Too bad the shipping cost was almost as much as the product itself.  I have yet to see the refund, but I would assume it takes about a week or two to process.",2
This is a sturdy product that fits well in the doorway and can handle my 170 lb. weight.  It was easy to put together.,2
"I started the P90X program by using resistance bands but after a bit, felt I needed to really go the true Pull Up route instead.  After looking around Amazon, it made the most sense for me to go with the BMP bar.  I had previously purchased the BMP resistance bands and I'm happy with those so far.  Well, the package arrive (yay Prime) and I quickly assembled it.  Make certain that you tighten the locking nuts really well.  I didn't use the optional but included black ""L"" brackets and placed it right on the door frame to see how it felt.  It feels very solid and is in no way going to hurt the door, moulding, or surrounding wall.  I'm using a fire door from my laundry room to my garage.  The nice thing is that my garage steps down 6-8 inches so as I place the bar facing the garage, I get that additional height to work with.  Goes up and comes down in < 10 seconds.",2
These bands are high quality and very easy to use. My one issue is the side straps at the handles tend to rub the sides of your hands with certain moves. I still would recommend purchase at this low price.,2
This is a great addition to your work out and is very easy to use and adapt into your workout. My only issue with it is some moves make the sides rub your hands which repeatidly don't feel so hot. I actually use this instead of weights and it does the job!,2
"Instructions are weak. I built and re-built three times before I got the order right. Make sure you connect the L bracket to the U handles before you screw them into the long bar.  Otherwise, it works well.  The product literally stinks when you open the box. I got a nice whiff of VOCs. Yay chinese made products!  I would probably buy again though.",2
"Great price and a great product, works well and have not had any issues with product wear with consistent use. I have been using this multiple times a week over the last 6 months and it hasn't failed me yet!",2
Have enjoyed these resistance bands but after ~<1yr of use both the orange and purple have broken. Not sure what expected shelf life is on product.,2
"Good quality, acceptable price. I only  have a little concern about connection of the handles, seems not that much strong, but so far works well.",2
might upgrade to the heavier one purple just isn't cutting it. very very high quality and make,2
"Black Mountain resistance bands are great. I purchased several of them and have been using them for over a year now, but I'm suspicious about the quality of the rubber. They seem not stretch as much as before and some have torn easily.",2
"I liked it at first but I'm already on my second one. I have the green one (10-12 lb.). I use it 3-4 times a week for no more than 10-30 minutes each time. I use it with my exercise video that requires one. The first one broke after 8 months of use and the second one is already splitting in places and looks like it will break any day now. I've only used it for 4 months. I will have to try a different brand because it should really last longer than that when used properly, as I do. It hurt when the first one broke. It snapped during use and smacked me on the leg. (Imagine a VERY large rubber band snapping you from fully stretched) So, needless to say...I don't want to experience that again.  As a side note...I never did find a need for the door anchor that comes with it.",2
Great band for the price. The door attachment works wonderful too!,2
It works fine for my use. I often mount it in a doorway and it doesn't slide or anything.,2
I have used almost every day for the last 6 months and still working great. I do three sets from about 5 or 6 workouts shown in the guide. I feel a big improvement in strength and am glad I don't have to go to a gym. I bought one for about the same price at Dollar General that lasted all of two weeks before snapping. Highly recommend!,2
"Love this resistance band! It's exactly how it's described, I ordered the Strong one and it's exactly what I was looking for. Will definitely order other strengths of this band in the future.",2
Great exercise band.  Seems sturdy and well made.  Door anchor and user guide are great suppliments for this product!,2
"They stretch out and loose some of their strength with daily use over time but I still give them a top rating. For the money, I think it's a good buy.",2
I bought this green one and ended up buying the blue one too for less resistance.  You don't realize how tight 10 pounds can be until you try to do arms.  Make sure you check the color guide before purchasing!,2
"I mainly use this band, as well as a couple from the Black Mountain band set, for traveling. It's great being able to get a full body workout wherever you go! They go with me anywhere I go, whether that's here in the US or abroad.",2
"Work great.  Really help me in the morning when i am stretching.  Never used one of these before, but i am glad i bought it!",2
"Half the price of the other brand I replaced it with, and the quality seems equal.  In fact, possibly better, as I like the padded handles.  Also, they come with an attachment for securing them in a door jamb.  I will look for this manufacturer the next time I need one.",2
It a bit shorter than I like but it will do.,2
"I'm doing some upper body rebuilding after an injury and thought I'd try the Black Mountain Bands. I find them a great alternative to free weights and something I can pack easily when traveling. The door anchor that is included can be used both in a door stop or you can slip a dowel through the loop to stand on or to use under a door for a different pulling angle. I have two bands now and intend to purchase more as my resistance needs grow. Also, you can actually double up the bands as the pull handles are padded enough to hold two in your hands (I wear medium sized gloves, so smaller hands might have trouble with this). Also Black Mountain makes a set with removable/swappable handles to make multiple-banding easier.",2
"This resistance band is very nice , provides exactly what I need to get an extra burn in my workouts. Can be used for biceps , resistance running and all other exercise.  I chose the purple band , beats all other prices at retail stores and worth the price. It is very durable , it hasn't stretched out ... Yet.  I recommend this product.",2
Love this!!!  I secure the band on my sturdy Elliptical and it works perfect!  Feels strong and resistance is perfect for me.,2
My back is rippling with muscles in large part to this helping me during p90x & hammer & chisel type workouts.,2
"I just started using resistance bands and this blue one (4-6 pounds) seems perfect for me. I use it with Julian Michaels 90 day revolution, Month 1, and love the band and the workouts. Will move up to the black band next month as the resistance bands have weight associated with them.",2
slightly weak then what i expected from a blue coded band but each manufacturer has different strengths. still adequate.,2
"I bought this for my husband, first one snap by the handle almost injuring him. when I contact seller they send the replacement right away (great service). Unfortunately replacement broke too exact same way. I could not return it since it passed 30 day period. I would not buy this product or recommend it to anyone.",2
"I love this product. The door mount makes it so that your diversify your workout. I have been lifting weights for a long time, so the 25 lb resistance doesn't hit my body hard enough, so I ended buying another band to gain a little more resistance. I can definitely get a good sweat going with them.  These days, I only hit the gym about twice a week to hit deadlift, squat and bench. On most other days, I do circuit training with these and they are awesome. Great for travel as well.",2
Perfect for monster walks to keep your hips and knees healthy as well as building lateral acceleration.,2
I got this for my girlfriend because she wanted to do resistance training but was bot comfortable with weights. So far she loves it. The bad provides adequate resistance with lots of flexibility for exercises that can be performed. Tested it myself and it actually feels like a 15lb band comparable to weights over the course of a full workout. They have been used for over a month now and so far they show no signs of damage and stretch quite far.,2
You can do so much with this resistance band! Such a awesome workout!,2
"Good simple resistance band kit, works well.  Close in any sturdy latching door and you are good to go.  Comes with useful instructions and suggestions.",2
Love this. I use it to give me support when doing squats.,2
"I bought this to get back into working out.  I was struggling to find time getting to the gym and I didn't see a point in investing in an elaborate work out machine or getting multiple weights to lift with.  After doing some research I decided to try this out.  First off, I like that it is light weight. I have taken this on one trip so far and it fit super easily in my luggage without any extra weight.  Second I liked how versatile this band is especially with the door weight.  So basically, the product comes with an attachable door anchor which allows you to be able to do a variety of work outs such as pec flies or rotator cuff exercises.  I found that the anchor was sturdy and I didn't have much trouble with it.  The band itself has seemed pretty sturdy along with the handles.  I've gotten some good use out of this band and have had no troubles with it.  I feel that I can get in a decent work out when I can't make it to the gym.",2
"I purchased the orange resistance band, and am satisfied with my purchase. I am a 19 year old male, about 5' 10"", 155 lbs. The orange resistance band is a great band for male starters, I believe. After a couple days using the band, however, I believe that I could have used a band one or two resistance weights higher. If you consider yourself a stronger male, I would go perhaps one weight above the orange band.  As for the band itself, it is very handy. It is portable, so you can take your workout anywhere. I have had no structural problems with the band, as it looks well made. The band comes with an instructional booklet, so you can test out different exercises. I love using the band, because you can get the same workout as a weight bench from just a single resistance band. The attachment for the door is also handy, allowing you to do pull downs, rows, presses, and even squats. After a couple weeks of use, the band shows no signs of wear, despite stretching it to full capacity.  Note: if you are looking for simple stretching for sports warm-ups, you may want to take a look at a lighter band.",2
The band serve it's purpose. The description of the tension was on point.,2
"I bought this about a week ago and when I first received it I was exactly what I wanted. It provided the necessary resistance. However, after a few days of using it (I think I used it like 3-4 times), there was hardly any resistance. I wish I could get my money back.",2
"This resistance band works great, I do wish I had gotten a higher weight.",2
"It lasted about a year, using it for a couple of exercises 2-3 times a week.  It completely snapped in half this past week.  I'm not sure if I will purchase this brand again as a replacement or try a different one.",2
Great resistance band! Feels well made and has been used often since I received them.,2
works fine for me.  I am out of shape and not strong,2
"I wish I got a heavier poundage, but I really think this is a great quality band.",2
Love resistant bands and the amount of exercises you can do with them! High quality rubber band that has lasted several months of garage gym use with no fraying or signs of deteriorating . This band is high quality and the handles are very comfortable. Would recommend the Black Mountain Products and wouldn't have any issue going back and purchasing more!,2
"Excellent quality band, I use it every upperbody workout everytime for my flat bench I love it!",2
I am a teacher and I use these bands for an after school fitness club for middle school students. They are very durable and the students love them. The only problem I have with them is the material that connects the handle to the band is rough on the edges. After about a half an hour of use your thumbs can get pretty irritated by the friction if you do not keep adjusting the grip.,2
Needed a stronger band than what I had previously. This works great!,2
"A little short for me (5'11""), but other than that works great.",2
Works very well. The door anchor increases the versatility of the product significantly and I use it several times a week. I will buy one with more resistance a well as since I'm apparently stronger than I first anticipated.,2
I like it but I wish it was a little longer for some of the exercises that I do.,2
"Nice resistance band, the handles are really nice on it. Pretty heavy resistance which is good.",2
"Great Product, exactly what I expected. Great value for the price.",2
Very nice band I love the weight and the soft handles that don't hurt my hands. Really there's not much more to say about this product it does what it's supposed to with good durability and comes with a door anchor so you can't go wrong there.,2
works great feels good in my hands will recommend to anyone,2
"For anyone serious about working out, just get actual weight sets. These are virtually useless and don't do much in improving one's strength.",2
"I started with the light resistances band. After being well satisfied with that  band, I decided to try a the this band. I loved it from right out of the box. Keep up the great work Black Mountain. :).",2
"I bought a full set and a single a couple of years ago and just recently unfortunately broke two of them. I contacted the company for a hassle-free replacement, and could not be happier.",2
"great exercise band.  super easy to use, good amount of resistance and great for a work out anywhere.  if you had the excuse of not having enough space or time to work out then you can't make any excuses with this band.  it has a good amount of resistance for both males and females.  don't expect this to build up huge muscles though. this is for those that want a toned body (arms) and are ok with using resistance as a mean of doing so.  personally i like the toned look than the bulk so this is perfect for me.  i can put this in my luggage so i can carry it when i travel and work out in the hotel.  theres enough amount of exercises you can do with it so you can work out several body parts with a flick of the wrist.  the product itself seems durable and of good quality.",2
Great product and fast shipping. Already used and love the excerises it comes with. I highly reccomend this product .,2
This product is a fantastic way to get in shape. I have used it for a few days now and it is absolutely perfect. The product comes with a small booklet that lets you know about the many different types of exercises that can be done. I also used this resistance band with a few of the kids I train at soccer practice and they love it. The resistance band has one small stretch mark but other than that no sign of wear and tear. The black resistance band is definitely for people ages 14 and up.,2
